geracao,barras,potencias,energias,violacao,custo
36,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 0.0]",27.08333333333333,74.90967058523412
36,"[15, 6]","[13.601432240519348, 9.329577768222213]","[34.09406655800683, 0.0]",27.08333333333333,74.90967058523412
36,"[15, 6]","[0.03652123666948892, 21.39562735517565]","[34.09406655800683, 4.475566143761215]",27.08333333333333,74.90967058523412
36,"[5, 6]","[5.2578364992534965, 8.594612623328825]","[30.336645808487788, 31.53104779323134]",0.0,75.72014272430144
36,"[5, 6]","[5.2578364992534965, 18.075052449601976]","[30.336645808487788, 31.53104779323134]",0.0,75.72014272430144
36,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
36,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
36,"[5, 15]","[5.044195420783021, 9.329577768222213]","[35.15933962654903, 26.435261304296787]",21.52777777777777,75.96837411985105
36,"[5, 15]","[5.044195420783021, 9.329577768222213]","[35.15933962654903, 26.435261304296787]",21.52777777777777,75.96837411985105
36,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
37,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
37,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
37,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
37,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
37,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
37,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
37,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
37,"[6, 5]","[5.522915088966805, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
37,"[6, 5]","[5.358302005746598, 9.420826851737228]","[28.180762746007236, 28.22013087276966]",0.0,71.18002247626072
37,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
37,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
37,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
37,"[6, 5]","[5.338870518212118, 8.953638681795736]","[24.785415480124012, 28.890275831646484]",0.0,71.50147200960426
37,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
37,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 1]","[5.464441843037316, 9.644140560072374]","[29.984168873465055, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 0.0]",12.5,74.24830190109303
37,"[6, 12]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
37,"[6, 5]","[5.436662292255043, 9.17987199425438]","[31.217521126043753, 28.434913433818522]",0.0,74.26896884637169
37,"[6, 1]","[5.549611937049034, 8.662630483454322]","[31.773898103636014, 26.47933828853104]",13.88888888888889,72.46547881267041
37,"[6, 5]","[5.498983841274562, 9.400098335832677]","[31.54898433399749, 28.250084173913194]",0.0,74.69815068501792
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 6.2524420441051385]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[5, 1]","[0.0, 9.87692404427219]","[31.773898103636014, 5.4580922067177795]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 1.7194014951234422]",13.88888888888889,73.3523808570481
37,"[15, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 7.544379921644501]","[31.773898103636014, 0.03528758903973639]",13.88888888888889,73.3523808570481
37,"[3, 1]","[0.0, 9.87692404427219]","[31.773898103636014, 3.2461702115699484]",13.88888888888889,73.3523808570481
37,"[8, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[6, 1]","[5.549611937049034, 6.2524420441051385]","[38.25274136569182, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[5, 3]","[0.0, 9.87692404427219]","[31.773898103636014, 5.4580922067177795]",13.88888888888889,73.3523808570481
37,"[6, 5]","[0.0, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[11, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
37,"[3, 1]","[0.0, 7.522273523448722]","[0.0, 3.2461702115699484]",13.88888888888889,73.3523808570481
37,"[6, 5]","[5.54127201740797, 9.54953252783202]","[31.773898103636014, 28.12466860866407]",0.0,74.98937125754007
38,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
38,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
38,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
38,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
38,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
38,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
38,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
38,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
38,"[6, 15]","[5.549611937049034, 9.52203687936171]","[54.395121960396025, 26.47933828853104]",13.88888888888889,68.37383655218207
38,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
38,"[6, 5]","[5.522915088966805, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
38,"[6, 5]","[0.0, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
38,"[6, 5]","[5.358302005746598, 9.420826851737228]","[28.180762746007236, 28.22013087276966]",0.0,71.18002247626072
38,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
38,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
38,"[5, 1]","[5.044195420783021, 8.938156205698997]","[39.111378211811555, 26.453904895648954]",21.52777777777777,70.01507501248001
38,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
38,"[6, 5]","[5.338870518212118, 8.953638681795736]","[24.785415480124012, 28.890275831646484]",0.0,71.50147200960426
38,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
38,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
38,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
38,"[6, 1]","[5.549611937049034, 8.662630483454322]","[31.773898103636014, 26.47933828853104]",13.88888888888889,72.46547881267041
38,"[6, 1]","[5.50858412559299, 9.644140560072374]","[30.299096842630036, 26.69439243420287]",14.583333333333334,72.14621396249827
38,"[6, 5]","[5.517788794865855, 9.126178321127359]","[31.63252476615073, 27.592370434393587]",0.0,73.86886231653753
38,"[6, 5]","[5.394466433795939, 9.558685117626597]","[31.773898103636014, 25.891666242383565]",0.6944444444444446,72.61871589744212
38,"[6, 5]","[5.436662292255043, 9.17987199425438]","[31.217521126043753, 28.434913433818522]",0.0,74.26896884637169
38,"[6, 12]","[14.054560596394056, 9.17987199425438]","[31.217521126043753, 28.434913433818522]",0.0,74.26896884637169
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[3, 1]","[0.0, 7.522273523448722]","[0.0, 3.2461702115699484]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[29.972677281574114, 0.0]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.464441843037316, 9.644140560072374]","[29.984168873465055, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 0.0]",12.5,74.24830190109303
38,"[6, 12]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[13.788982648205616, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
38,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 6.2524420441051385]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
38,"[5, 1]","[0.0, 9.87692404427219]","[31.773898103636014, 5.4580922067177795]",13.88888888888889,73.3523808570481
38,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
39,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
39,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
39,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
39,"[6, 5]","[5.493020549565906, 9.371817751996858]","[9.512780204121881, 26.447218468630588]",0.0,68.97154548591834
39,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
39,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 15]","[5.549611937049034, 9.52203687936171]","[54.395121960396025, 26.47933828853104]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 19.10347541385488]","[7.325947300270407, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 1]","[5.549611937049034, 14.02046115859207]","[16.823804245639693, 21.62231452865787]",13.88888888888889,68.37383655218207
39,"[6, 5]","[5.522915088966805, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
39,"[6, 5]","[0.0, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
39,"[7, 5]","[0.0, 9.452915826262355]","[27.100326416092056, 25.973432806987006]",0.6944444444444446,68.48091316181504
39,"[6, 5]","[6.160287215071692, 9.371817751996858]","[27.659488715724983, 26.447218468630588]",0.0,69.63881215142412
39,"[6, 5]","[5.358302005746598, 9.420826851737228]","[28.180762746007236, 28.22013087276966]",0.0,71.18002247626072
39,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
39,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
39,"[5, 1]","[5.044195420783021, 8.938156205698997]","[39.111378211811555, 26.453904895648954]",21.52777777777777,70.01507501248001
39,"[5, 1]","[26.561946416747773, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
39,"[5, 1]","[8.109803898271382, 8.316056225215707]","[39.111378211811555, 26.453904895648954]",21.52777777777777,70.01507501248001
39,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[5.338870518212118, 8.953638681795736]","[24.785415480124012, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[5.338870518212118, 8.953638681795736]","[21.42571357198215, 28.890275831646484]",0.0,71.50147200960426
39,"[6, 5]","[10.992187698829158, 0.6206319581549646]","[28.318686977949916, 24.43992760785433]",0.0,71.50147200960426
39,"[6, 1]","[5.549611937049034, 8.662630483454322]","[31.773898103636014, 26.47933828853104]",13.88888888888889,72.46547881267041
39,"[6, 1]","[5.549611937049034, 8.662630483454322]","[31.773898103636014, 26.47933828853104]",13.88888888888889,72.46547881267041
39,"[6, 1]","[5.50858412559299, 9.644140560072374]","[30.299096842630036, 26.69439243420287]",14.583333333333334,72.14621396249827
39,"[6, 5]","[5.394466433795939, 9.558685117626597]","[31.773898103636014, 25.891666242383565]",0.6944444444444446,72.61871589744212
39,"[6, 5]","[5.514098530915097, 9.333835687358626]","[31.097937281121872, 27.232360123925723]",0.0,73.17823162332132
39,"[6, 5]","[5.517788794865855, 9.126178321127359]","[31.63252476615073, 27.592370434393587]",0.0,73.86886231653753
39,"[6, 5]","[7.686112720826356, 9.126178321127359]","[41.10167407780339, 27.592370434393587]",0.0,73.86886231653753
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[3, 1]","[0.0, 7.522273523448722]","[0.0, 3.2461702115699484]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 6.2524420441051385]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
39,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
40,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
40,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[5.493020549565906, 9.371817751996858]","[9.512780204121881, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[10, 5]","[4.63490269613703, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
40,"[5, 1]","[5.044195420783021, 5.203522017753841]","[29.578818490349047, 26.453904895648954]",22.22222222222222,66.28044082453486
40,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 15]","[5.549611937049034, 9.52203687936171]","[54.395121960396025, 26.47933828853104]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 19.10347541385488]","[7.325947300270407, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[16.823804245639693, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 13]","[5.549611937049034, 19.51755124655727]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 1]","[5.549611937049034, 14.02046115859207]","[0.0, 21.62231452865787]",13.88888888888889,68.37383655218207
40,"[6, 5]","[5.528858251994907, 9.469038472280129]","[27.506234441587914, 25.879242179402333]",0.6944444444444446,68.38337334526528
40,"[6, 5]","[6.160287215071692, 9.371817751996858]","[27.659488715724983, 26.447218468630588]",0.0,69.63881215142412
40,"[6, 5]","[5.522915088966805, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
40,"[6, 5]","[0.0, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
40,"[7, 5]","[0.0, 9.452915826262355]","[27.100326416092056, 25.973432806987006]",0.6944444444444446,68.48091316181504
40,"[6, 5]","[5.522915088966805, 9.452915826262355]","[27.531649439598866, 25.973432806987006]",0.6944444444444446,68.48091316181504
40,"[7, 5]","[0.0, 11.427584068441478]","[27.100326416092056, 25.973432806987006]",0.6944444444444446,68.48091316181504
40,"[6, 5]","[5.358302005746598, 9.420826851737228]","[28.180762746007236, 28.22013087276966]",0.0,71.18002247626072
40,"[13, 5]","[5.358302005746598, 9.420826851737228]","[28.180762746007236, 28.22013087276966]",0.0,71.18002247626072
40,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
40,"[5, 1]","[20.038709625266033, 8.938156205698997]","[29.578818490349047, 52.61311053804829]",21.52777777777777,70.01507501248001
40,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[10.992187698829158, 0.6206319581549646]","[24.440625937456183, 24.43992760785433]",0.0,71.50147200960426
40,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
40,"[5, 1]","[5.044195420783021, 8.938156205698997]","[39.111378211811555, 26.453904895648954]",21.52777777777777,70.01507501248001
40,"[5, 1]","[26.561946416747773, 8.938156205698997]","[29.578818490349047, 26.453904895648954]",21.52777777777777,70.01507501248001
40,"[5, 1]","[8.109803898271382, 8.316056225215707]","[39.111378211811555, 26.453904895648954]",21.52777777777777,70.01507501248001
40,"[5, 1]","[5.044195420783021, 8.938156205698997]","[29.578818490349047, 21.726445250734436]",21.52777777777777,70.01507501248001
40,"[6, 5]","[5.338870518212118, 8.953638681795736]","[24.785415480124012, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[5.338870518212118, 8.953638681795736]","[21.42571357198215, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[10.992187698829158, 0.6206319581549646]","[28.318686977949916, 24.43992760785433]",0.0,71.50147200960426
40,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[15.291442973757022, 5.7782748187548485]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
40,"[6, 5]","[15.291442973757022, 8.939231594122358]","[18.550310110761455, 28.890275831646484]",0.0,71.50147200960426
41,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
41,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[5.493020549565906, 9.371817751996858]","[9.512780204121881, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[10, 5]","[4.63490269613703, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[5.493020549565906, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[6, 5]","[10.610058730501375, 9.371817751996858]","[27.659488715724986, 26.447218468630588]",0.0,68.97154548591834
41,"[10, 5]","[4.63490269613703, 14.769207652964962]","[27.659488715724986, 33.27502289539349]",0.0,68.97154548591834
41,"[5, 1]","[5.044195420783021, 5.203522017753841]","[29.578818490349047, 26.453904895648954]",22.22222222222222,66.28044082453486
41,"[7, 1]","[5.044195420783021, 5.203522017753841]","[29.578818490349047, 26.453904895648954]",22.22222222222222,66.28044082453486
41,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
